ciclo,desc_ai,desc_capitulo,desc_concepto,desc_ff,desc_funcion,desc_gpo_funcional,desc_modalidad,desc_partida_especifica,desc_partida_generica,desc_pp,desc_ramo,desc_subfuncion,desc_tipogasto,desc_ur,entidad_federativa,gpo_funcional,id_ai,id_capitulo,id_clave_cartera,id_concepto,id_entidad_federativa,id_ff,id_funcion,id_modalidad,id_partida_especifica,id_partida_generica,id_pp,id_ramo,id_subfuncion,id_tipogasto,id_ur,monto_adefas,monto_aprobado,monto_devengado,monto_ejercicio,monto_ejercido,monto_modificado,monto_pagado
2018,Sistema penitenciario que garantice la ejecución de las resoluciones jurídicas y contribuya a la readaptación social,Materiales y Suministros,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",Recursos fiscales,Justicia,Gobierno,Prestación de servicios públicos,Materiales y útiles de oficina,"Materiales, útiles y equipos menores de oficina",Administración del sistema federal penitenciario,Gobernación,Reclusión y Readaptación Social,Gasto corriente,Prevención y Readaptación Social,Ciudad de México,1,21,2000,0,2100,9,1,2,E,21101,211,904,4,3,1,D00,,8686881.00,,,,211005.14,15539.43
2018,Fondo de Aportaciones para los Servicios de Salud,Participaciones y Aportaciones,Aportaciones,Recursos fiscales,Salud,Desarrollo Social,Gasto federalizado,Aportaciones federales a las entidades federativas y municipios para incrementos a las percepciones,Aportaciones de la Federación a las entidades federativas,FASSA,Aportaciones Federales para Entidades Federativas y Municipios,Protección Social en Salud,Gasto corriente,"Dirección General de Programación y Presupuesto ""A""",Jalisco,2,4,8000,0,8300,14,1,3,I,83106,831,2,33,5,1,416,,59950118.00,,,,59950118.00,0.00
2018,Fomento y promoción de la cultura,Servicios Generales,Servicios Básicos,Recursos fiscales,"Recreación, Cultura y Otras Manifestaciones Sociales",Desarrollo Social,Prestación de servicios públicos,Contratación de otros servicios,Servicios integrales y otros servicios,Desarrollo cultural,Cultura,Cultura,Gasto corriente,Dirección General de Promoción y Festivales Culturales,Ciudad de México,2,8,3000,0,3100,9,1,4,E,31902,319,11,48,2,1,230,,424444.00,,,,424444.00,0.00
2018,Generación de energía eléctrica,Materiales y Suministros,Alimentos y Utensilios,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de servicios públicos,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,Productos alimenticios para personas,Operación y mantenimiento de las centrales generadoras de energía eléctrica,Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Chihuahua,3,13,2000,0,2200,8,4,3,E,22104,221,561,53,5,1,TVV,,22850.00,,,,22850.00,11545.00
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Personales,Previsiones,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Previsiones para aportaciones al sistema de ahorro para el retiro,"Previsiones de carácter laboral, económica y de seguridad social","Otorgamiento de prerrogativas a partidos políticos, fiscalización de sus recursos y administración de los tiempos del estado en radio y televisión",Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Sinaloa,1,1,1000,0,1600,25,1,3,R,16106,161,9,22,6,1,300,,956.00,,,,956.00,0.00
2018,Servicios de apoyo administrativo,Servicios Generales,Servicios Básicos,Ingresos Propios,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Servicio de gas,Gas,Actividades de apoyo administrativo,Instituto Mexicano del Seguro Social,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto Mexicano del Seguro Social,Baja California Sur,2,2,3000,0,3100,3,4,3,M,31201,312,1,50,2,1,GYR,,40220.00,,,,40220.00,3569.52
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Generales,Servicios de Comunicación Social y Publicidad,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Difusión de mensajes sobre programas y actividades gubernamentales,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",Organización electoral nacional,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Hidalgo,1,1,3000,0,3600,13,1,3,R,36101,361,2,22,6,1,200,,10000.00,,,,10000.00,2705.12
2018,Sectores económicos competitivos,Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Pasajes aéreos,"Promoción del desarrollo, competitividad e innovación de los sectores industrial, comercial y de servicios",Economía,Asuntos Económicos y Comerciales en General,Gasto corriente,Dirección General de Fomento de Cadenas Productivas e Inversión en el Sector Energético,Ciudad de México,3,11,3000,0,3700,9,1,1,P,37104,371,9,10,1,1,431,,250000.00,,,,250000.00,39565.00
2018,Fomento y promoción de la cultura,Materiales y Suministros,"Herramientas, Refacciones y Accesorios Menores",Recursos fiscales,"Recreación, Cultura y Otras Manifestaciones Sociales",Desarrollo Social,Prestación de servicios públicos,Refacciones y accesorios menores de edificios,Refacciones y accesorios menores de edificios,Desarrollo cultural,Cultura,Cultura,Gasto corriente,Dirección General de Vinculación Cultural,Ciudad de México,2,8,2000,0,2900,9,1,4,E,29201,292,11,48,2,1,310,,9595.00,,,,9595.00,105.00
2018,Servicios de apoyo administrativo,Servicios Generales,Servicios de Traslado y Viáticos,Ingresos Propios,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Pasajes aéreos,Actividades de apoyo administrativo,Instituto Mexicano del Seguro Social,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto Mexicano del Seguro Social,San Luis Potosí,2,2,3000,0,3700,24,4,3,M,37104,371,1,50,2,1,GYR,,356720.00,,,,463590.00,36757.57
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Generales,Servicios de Arrendamiento,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Otros arrendamientos,Otros arrendamientos,Capacitación y educación para el ejercicio democrático de la ciudadanía,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Chiapas,1,1,3000,0,3200,7,1,3,R,32903,329,3,22,6,1,300,,0.00,,,,0.00,3424.32
2018,Complemento a los servicios educativos,Materiales y Suministros,"Productos Químicos, Farmacéuticos y de Laboratorio",Recursos fiscales,Educación,Desarrollo Social,Prestación de servicios públicos,Medicinas y productos farmacéuticos,Medicinas y productos farmacéuticos,Evaluaciones de la calidad de la educación,Educación Pública,Otros Servicios Educativos y Actividades Inherentes,Gasto corriente,Dirección General de Evaluación de Políticas,Ciudad de México,2,16,2000,0,2500,9,1,5,E,25301,253,3,11,6,1,212,,8600.00,,,,7800.00,0.00
2018,"Protección, mantenimiento, conservación y restauración de las áreas, objetos y colecciones que se encuentran en Palacio Nacional",Materiales y Suministros,"Vestuario, Blancos, Prendas de Protección y Artículos Deportivos",Recursos fiscales,Otros Servicios Generales,Gobierno,Prestación de servicios públicos,Vestuario y uniformes,Vestuario y uniformes,"Administración, restauración y difusión del acervo patrimonial y documental de la SHCP",Hacienda y Crédito Público,Otros,Gasto corriente,Conservaduría de Palacio Nacional,Ciudad de México,1,25,2000,0,2700,9,1,8,E,27101,271,8,6,5,1,714,,14423.00,,,,12423.00,0.00
2018,Complemento a los servicios educativos,Servicios Personales,Seguridad Social,Recursos fiscales,Educación,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",Cuotas para el seguro de separación individualizado,Aportaciones para seguros,"Coordinación, seguimiento y supervisión",Instituto Nacional para la Evaluación de la Educación,Otros Servicios Educativos y Actividades Inherentes,Gasto corriente,Coordinación de Direcciones del INEE en las Entidades Federativas,Durango,2,5,1000,0,1400,10,1,5,P,14404,144,6,42,6,1,800,,344623.00,,,,344623.00,91770.21
2018,Telecomunicaciones eficientes y competitivas,Servicios Generales,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",Recursos fiscales,Comunicaciones,Desarrollo Económico,Regulación y supervisión,Otras asesorías para la operación de programas,"Servicios legales, de contabilidad, auditoría y relacionados",Supervisión y verificación de concesiones en telecomunicaciones,Comunicaciones y Transportes,Comunicaciones,Gasto corriente,Organismo Promotor de Inversiones en Telecomunicaciones,Ciudad de México,3,7,3000,0,3300,9,1,6,G,33104,331,4,9,1,1,J4Q,,0.00,,,,56469385.00,1379318.28
2018,"Micro, pequeñas y medianas empresas productivas y competitivas",Servicios Personales,Seguridad Social,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,Prestación de servicios públicos,Cuotas para el seguro de vida del personal civil,Aportaciones para seguros,Atención de trámites y promoción de los programas de la secretaría en las entidades federativas,Economía,Asuntos Económicos y Comerciales en General,Gasto corriente,Delegación Federal en el Estado de Chiapas,Chiapas,3,3,1000,0,1400,7,1,1,E,14401,144,9,10,1,1,127,,48180.00,,,,36353.40,11983.59
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Pasajes aéreos,Actualización del padrón electoral y expedición de la credencial para votar,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Colima,1,1,3000,0,3700,6,1,3,R,37104,371,5,22,6,1,200,,0.00,,,,0.00,6413.00
2018,Función pública y buen gobierno,Servicios Generales,Servicios de Arrendamiento,Recursos fiscales,Educación,Desarrollo Social,Apoyo a la función pública y al mejoramiento de la gestión,"Arrendamiento de vehículos terrestres, aéreos, marítimos, lacustres y fluviales para servidores públicos",Arrendamiento de equipo de transporte,Actividades de apoyo a la función pública y buen gobierno,Instituto Nacional para la Evaluación de la Educación,Otros Servicios Educativos y Actividades Inherentes,Gasto corriente,Órgano Interno de Control,Ciudad de México,2,1,3000,0,3200,9,1,5,O,32505,325,1,42,6,1,700,,0.00,,,,0.00,10996.80
2018,Servicios de apoyo administrativo,Servicios Personales,Remuneraciones Adicionales y Especiales,Recursos fiscales,Transporte,Desarrollo Económico,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Primas de vacaciones y dominical,"Primas de vacaciones, dominical y gratificación de fin de año",Actividades de apoyo administrativo,Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Centro SCT Tlaxcala,Tlaxcala,3,2,1000,0,1300,29,1,5,M,13201,132,1,9,6,1,649,,133118.00,,,,133118.00,0.00
2018,Apego a la Legalidad,Servicios Personales,Seguridad Social,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo a la función pública y al mejoramiento de la gestión,Aportaciones al ISSSTE,Aportaciones de seguridad social,Promoción de la cultura de la legalidad y el aprecio por la rendición de cuentas,Función Pública,Función Pública,Gasto corriente,Secretaría,Ciudad de México,1,3,1000,0,1400,9,1,3,O,14101,141,8,27,4,1,100,,639108.00,,,,639108.00,122088.70
2018,Sistema Nacional de Protección Civil,Servicios Personales,Otras Prestaciones Sociales y Económicas,Recursos fiscales,Asuntos de Orden Público y de Seguridad Interior,Gobierno,Desastres naturales,Otras prestaciones,Otras prestaciones sociales y económicas,Coordinación del sistema nacional de protección civil,Gobernación,Protección Civil,Gasto corriente,Coordinación Nacional de Protección Civil,Ciudad de México,1,15,1000,0,1500,9,1,7,N,15901,159,1,4,2,1,120,,279322.00,,,,279322.00,17045.46
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Generales,Servicios de Arrendamiento,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,"Patentes, derechos de autor, regalías y otros",Arrendamiento de activos intangibles,Capacitación y educación para el ejercicio democrático de la ciudadanía,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Dirección Ejecutiva de Capacitación Electoral y Educación Cívica,Ciudad de México,1,1,3000,0,3200,9,1,3,R,32701,327,3,22,6,1,115,,65000.00,,,,65000.00,0.00
2018,Otros Servicios de Salud,Servicios Personales,Seguridad Social,Ingresos Propios,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Cuotas para el seguro de separación individualizado,Aportaciones para seguros,Gastos administrativos por operación de fondos y seguros,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Michoacán,2,5,1000,0,1400,16,4,3,M,14404,144,2,51,2,1,GYN,,0.00,,,,0.00,39644.00
2018,Regulación eficiente de las comunicaciones y los transportes,Materiales y Suministros,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",Recursos fiscales,Comunicaciones,Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",Materiales y útiles de impresión y reproducción,Materiales y útiles de impresión y reproducción,"Definición, conducción y supervisión de la política de comunicaciones y transportes",Comunicaciones y Transportes,Comunicaciones,Gasto corriente,Subsecretaría de Comunicaciones,Ciudad de México,3,8,2000,0,2100,9,1,6,P,21201,212,1,9,1,1,400,,11167.00,,,,10423.00,0.00
2018,Instrumentación de la política laboral,Servicios Personales,Remuneraciones al Personal de Carácter Transitorio,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",Honorarios,Honorarios asimilables a salarios,Instrumentación de la política laboral,Trabajo y Previsión Social,Asuntos Laborales Generales,Gasto corriente,Unidad de Delegaciones Federales del Trabajo,Ciudad de México,3,5,1000,0,1200,9,1,1,P,12101,121,1,14,2,1,112,,0.00,,,,87673.00,87673.00
2018,Servicios de apoyo administrativo,Servicios Personales,Remuneraciones Adicionales y Especiales,Recursos fiscales,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Aguinaldo o gratificación de fin de año,"Primas de vacaciones, dominical y gratificación de fin de año",Actividades de apoyo administrativo,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Guanajuato,2,2,1000,0,1300,11,1,6,M,13202,132,1,51,9,1,GYN,,3198490.00,,,,3198490.00,527260.00
2018,Gestión corporativa a las empresas productivas subsidiarias de PEMEX,Servicios Generales,"Servicios Financieros, Bancarios y Comerciales",Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Seguros de bienes patrimoniales,Seguro de bienes patrimoniales,Actividades de apoyo administrativo,Petróleos Mexicanos,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Pemex Consolidado,Ciudad de México,3,234,3000,0,3400,9,4,3,M,34501,345,1,52,2,1,TYY,,3503000.00,,,,3503000.00,1000.00
2018,Servicios de apoyo administrativo,Servicios Generales,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Servicios relacionados con procedimientos jurisdiccionales,"Servicios legales, de contabilidad, auditoría y relacionados",Actividades de apoyo administrativo,Hacienda y Crédito Público,Asuntos Financieros,Gasto corriente,Comisión Nacional para la Protección y Defensa de los Usuarios de Servicios Financieros,Ciudad de México,1,2,3000,0,3300,9,1,5,M,33105,331,1,6,1,1,G3A,,51587.00,,,,51587.00,48175.87
2018,"Apoyo al ingreso, a la salud y a la educación de las familias en pobreza",Materiales y Suministros,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",Recursos fiscales,Protección Social,Desarrollo Social,Sujetos a reglas de operación,Material estadístico y geográfico,Material estadístico y geográfico,Prospera programa de inclusión social,Desarrollo Social,Otros Grupos Vulnerables,Gasto corriente por concepto de gastos indirectos de programas de subsidios,Coordinación Nacional de PROSPERA Programa de Inclusión Social,Michoacán,2,8,2000,0,2100,16,1,6,S,21301,213,72,20,8,7,G00,,0.00,,,,11000.00,8000.00
2018,Servicios de apoyo administrativo,Servicios Generales,Servicios de Traslado y Viáticos,Ingresos Propios,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Pasajes aéreos,Actividades de apoyo administrativo,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Durango,2,2,3000,0,3700,10,4,6,M,37104,371,1,51,9,1,GYN,,340133.00,,,,340133.00,1660.00
2018,Regulación eficiente de las comunicaciones y los transportes,Materiales y Suministros,"Herramientas, Refacciones y Accesorios Menores",Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,Refacciones y accesorios para equipo de cómputo y telecomunicaciones,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Centro SCT Zacatecas,Zacatecas,3,8,2000,0,2900,32,1,5,G,29401,294,1,9,6,1,652,,2240.00,,,,2240.00,1120.00
2018,Impartición de Justicia en materia agraria,Servicios Personales,Remuneraciones Adicionales y Especiales,Recursos fiscales,Justicia,Gobierno,Prestación de servicios públicos,Primas de vacaciones y dominical,"Primas de vacaciones, dominical y gratificación de fin de año",Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,Tribunales Agrarios,Impartición de Justicia,Gasto corriente,Tribunales Unitarios Agrarios,Guerrero,1,3,1000,0,1300,12,1,2,E,13201,132,1,31,1,1,200,,153550.00,,,,153550.00,0.00
2018,"Apoyo al ingreso, a la salud y a la educación de las familias en pobreza",Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,Protección Social,Desarrollo Social,Sujetos a reglas de operación,Gastos para operativos y trabajos de campo en áreas rurales,Otros servicios de traslado y hospedaje,Prospera programa de inclusión social,Desarrollo Social,Otros Grupos Vulnerables,Gasto corriente por concepto de gastos indirectos de programas de subsidios,Coordinación Nacional de PROSPERA Programa de Inclusión Social,Sonora,2,8,3000,0,3700,26,1,6,S,37901,379,72,20,8,7,G00,,0.00,,,,139140.00,128900.00
2018,"Carreteras eficientes, seguras y suficientes",Servicios Generales,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de inversión,Mantenimiento y conservación de inmuebles para la prestación de servicios administrativos,Conservación y mantenimiento menor de inmuebles,Proyectos de construcción de carreteras,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT Durango,Durango,3,3,3000,13096300010,3500,10,1,5,K,35101,351,3,9,1,3,630,,127664.00,,,,127664.00,0.00
2018,Servicios de apoyo administrativo,Servicios Personales,Remuneraciones al Personal de Carácter Permanente,Recursos fiscales,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Sueldos base,Sueldos base al personal permanente,Actividades de apoyo administrativo,Instituto Mexicano del Seguro Social,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto Mexicano del Seguro Social,Baja California Sur,2,2,1000,0,1100,3,1,3,M,11301,113,1,50,2,1,GYR,,33764649.00,,,,34829984.00,12118378.00
2018,Impartir justicia en el ámbito de su competencia,Servicios Generales,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",Recursos fiscales,Justicia,Gobierno,Específicos,Otros servicios comerciales,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",Otras actividades,Poder Judicial,Impartición de Justicia,Gasto corriente,Consejo de la Judicatura Federal,Coahuila,1,3,3000,0,3300,5,1,2,R,33602,336,1,3,1,1,110,,79008.00,,,,79008.00,18283.60
2018,"Carreteras eficientes, seguras y suficientes",Materiales y Suministros,"Vestuario, Blancos, Prendas de Protección y Artículos Deportivos",Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de inversión,Vestuario y uniformes,Vestuario y uniformes,Proyectos de construcción de carreteras,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT San Luis Potosí,San Luis Potosí,3,3,2000,10096440014,2700,24,1,5,K,27101,271,3,9,1,3,644,,20525.00,,,,20525.00,0.00
2018,Servicios de apoyo administrativo,Servicios Personales,Seguridad Social,Recursos fiscales,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Aportaciones al Sistema de Ahorro para el Retiro,Aportaciones al sistema para el retiro,Actividades de apoyo administrativo,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Morelos,2,2,1000,0,1400,17,1,6,M,14301,143,1,51,9,1,GYN,,479324.00,,,,479324.00,0.00
2018,Comercialización de energía eléctrica,Servicios Personales,Otras Prestaciones Sociales y Económicas,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de servicios públicos,Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,Prestaciones contractuales,Comercialización de energía eléctrica y productos asociados,Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Yucatán,3,17,1000,0,1500,31,4,3,E,15401,154,581,53,5,1,TVV,,108025096.00,,,,108025096.00,26651850.00
2018,Pago de Pensiones y Jubilaciones a la población derechohabiente del ISSSTE,Servicios Personales,Remuneraciones al Personal de Carácter Permanente,Ingresos Propios,Protección Social,Desarrollo Social,Pensiones y jubilaciones,Sueldos base,Sueldos base al personal permanente,Indemnizaciones globales,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Edad Avanzada,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Ciudad de México,2,9,1000,0,1100,9,4,6,J,11301,113,27,51,2,1,GYN,,833233.00,,,,833233.00,37626.00
2018,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de inversión,Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Pasajes aéreos,Proyectos de construcción de carreteras alimentadoras y caminos rurales,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT Aguascalientes,Aguascalientes,3,10,3000,53920,3700,1,1,5,K,37104,371,31,9,1,3,621,,10000.00,,,,10000.00,0.00
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Generales,Servicios Oficiales,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Gastos para alimentación de servidores públicos de mando,Gastos de representación,Gestión administrativa,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Puebla,1,1,3000,0,3800,21,1,3,M,38501,385,1,22,6,1,200,,29006.00,,,,29006.00,7253.00
2018,Servicios de apoyo administrativo,Servicios Personales,Remuneraciones Adicionales y Especiales,Recursos fiscales,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Compensaciones adicionales por servicios especiales,Compensaciones,Actividades de apoyo administrativo,Salud,Rectoría del Sistema de Salud,Gasto corriente,Unidad Coordinadora de Vinculación y Participación Social,Ciudad de México,2,2,1000,0,1300,9,1,3,M,13407,134,1,12,4,1,170,,4047.00,,,,4047.00,0.00
2018,Comercialización de energía eléctrica,Servicios Personales,Remuneraciones Adicionales y Especiales,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de servicios públicos,Remuneraciones por horas extraordinarias,Horas extraordinarias,Comercialización de energía eléctrica y productos asociados,Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Coahuila,3,17,1000,0,1300,5,4,3,E,13301,133,581,53,5,1,TVV,,8881200.00,,,,8881200.00,839938.00
2018,"Asistencia social, comunitaria y beneficencia pública justa y equitativa (asistencia pública)",Materiales y Suministros,"Productos Químicos, Farmacéuticos y de Laboratorio",Recursos fiscales,Protección Social,Desarrollo Social,Prestación de servicios públicos,"Materiales, accesorios y suministros médicos","Materiales, accesorios y suministros médicos",Servicios de asistencia social integral,Salud,Otros Grupos Vulnerables,Gasto corriente,Sistema Nacional para el Desarrollo Integral de la Familia,Ciudad de México,2,12,2000,0,2500,9,1,6,E,25401,254,40,12,8,1,NHK,,1336126.00,,,,692649.56,120175.51
2018,"Carreteras eficientes, seguras y suficientes",Servicios Generales,Servicios de Arrendamiento,Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de inversión,"Arrendamiento de vehículos terrestres, aéreos, marítimos, lacustres y fluviales para servidores públicos",Arrendamiento de equipo de transporte,Proyectos de construcción de carreteras,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT Zacatecas,Zacatecas,3,3,3000,11096520003,3200,32,1,5,K,32505,325,3,9,1,3,652,,97188.00,,,,97188.00,0.00
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Personales,Otras Prestaciones Sociales y Económicas,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Compensación garantizada,Prestaciones contractuales,Actualización del padrón electoral y expedición de la credencial para votar,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Zacatecas,1,1,1000,0,1500,32,1,3,R,15402,154,5,22,6,1,200,,1049424.00,,,,1049424.00,217285.25
2018,Fondo de Aportaciones para la Educación Tecnológica y de Adultos,Participaciones y Aportaciones,Aportaciones,Recursos fiscales,Educación,Desarrollo Social,Gasto federalizado,Aportaciones federales a las entidades federativas y municipios para aportaciones al ISSSTE,Aportaciones de la Federación a las entidades federativas,FAETA educación de adultos,Aportaciones Federales para Entidades Federativas y Municipios,Educación para Adultos,Gasto corriente,"Dirección General de Programación y Presupuesto ""A""",Baja California,2,8,8000,0,8300,2,1,5,I,83102,831,10,33,5,1,416,,2595399.00,,,,0.00,0.00
2018,Actuaciones de la SHCP apegadas a certeza jurídica y legalidad,Servicios Personales,Seguridad Social,Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",Aportaciones al ISSSTE,Aportaciones de seguridad social,Asesoría jurídica y representación judicial y administrativa de la SHCP,Hacienda y Crédito Público,Asuntos Hacendarios,Gasto corriente,Subprocuraduría Fiscal Federal de Legislación y Consulta,Ciudad de México,1,21,1000,0,1400,9,1,5,P,14101,141,4,6,2,1,510,,871738.00,,,,885383.09,159421.63
2018,Juventud,Servicios Generales,Servicios Básicos,Recursos fiscales,Protección Social,Desarrollo Social,Prestación de servicios públicos,Servicio de agua,Agua,Articulación de políticas públicas integrales de juventud,Desarrollo Social,Otros Grupos Vulnerables,Gasto corriente,Instituto Mexicano de la Juventud,Ciudad de México,2,16,3000,0,3100,9,1,6,E,31301,313,16,20,8,1,VUY,,828627.00,,,,23139.00,23139.00
