ciclo,desc_ai,desc_capitulo,desc_concepto,desc_ff,desc_funcion,desc_gpo_funcional,desc_modalidad,desc_partida_especifica,desc_partida_generica,desc_pp,desc_ramo,desc_subfuncion,desc_tipogasto,desc_ur,entidad_federativa,gpo_funcional,id_ai,id_capitulo,id_clave_cartera,id_concepto,id_entidad_federativa,id_ff,id_funcion,id_modalidad,id_partida_especifica,id_partida_generica,id_pp,id_ramo,id_subfuncion,id_tipogasto,id_ur,monto_adefas,monto_aprobado,monto_devengado,monto_ejercicio,monto_ejercido,monto_modificado,monto_pagado
2017,"Micro, pequeñas y medianas empresas productivas y competitivas",,Aportaciones al Sistema de Ahorro para el Retiro,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,Prestación de Servicios Públicos,,,Atención de trámites y promoción de los programas de la Secretaría en las entidades federativas,Economía,Asuntos Económicos y Comerciales en General,Gasto corriente,Subdelegación Federal en Torreón,Coahuila,3,3,,00000000000,14301,5,1,1,E,,,9,10,1,1,156,3419.05,19916.00,20503.89,20503.89,,20503.89,17084.84
2017,Producción y Protección Forestal,,Servicios para capacitación a servidores públicos,Recursos fiscales,"Agropecuaria, Silvicultura, Pesca y Caza",Desarrollo Económico,Prestación de Servicios Públicos,,,Protección Forestal,Medio Ambiente y Recursos Naturales,Silvicultura,Gasto corriente,Comisión Nacional Forestal,Sonora,3,4,,00000000000,33401,26,1,2,E,,,14,16,2,1,RHQ,0.00,0.00,31416.00,31416.00,,31416.00,31416.00
2017,"Sistema financiero competitivo, eficiente y con mayor cobertura",,Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,Regulación y supervisión,,,Regulación del sector financiero,Hacienda y Crédito Público,Asuntos Financieros,Gasto corriente,Unidad de Banca de Desarrollo,Ciudad de México,1,7,,00000000000,37104,9,1,5,G,,,1,6,1,1,212,5264.00,50000.00,88679.00,88679.00,,88679.00,83415.00
2017,Fortalecimiento de las instituciones de seguridad pública que garanticen la seguridad de la población,,Servicios de vigilancia,Recursos fiscales,Asuntos de Orden Público y de Seguridad Interior,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,"Implementar las políticas, programas y acciones tendientes a garantizar la seguridad pública de la Nación y sus habitantes",Gobernación,Otros Asuntos de Orden Público y Seguridad,Gasto corriente,Unidad de Desarrollo e Integración Institucional,Ciudad de México,1,23,,00000000000,33801,9,1,7,P,,,21,4,3,1,620,0.00,75350.00,0.00,0.00,,0.00,0.00
2017,Diseño y aplicación de la política educativa,,Vidrio y productos de vidrio,Recursos fiscales,Educación,Desarrollo Social,Regulación y supervisión,,,Normar los servicios educativos,Educación Pública,Educación Media Superior,Gasto corriente,Dirección General del Bachillerato,Ciudad de México,2,10,,00000000000,24501,9,1,5,G,,,1,11,2,1,616,0.00,65988.00,169.36,169.36,,169.36,169.36
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Arrendamiento de maquinaria y equipo,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,Organización electoral nacional,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Hidalgo,1,1,,00000000000,32601,13,1,3,R,,,2,22,6,1,300,0.00,4753.00,4753.00,4753.00,,4753.00,4753.00
2017,"Defensa de la integridad, la independencia, la soberanía del territorio nacional y la seguridad interior",,Asignaciones de técnico,Recursos fiscales,Justicia,Gobierno,Funciones de las Fuerzas Armadas,,,Programa de justicia militar,Defensa Nacional,Procuración de Justicia,Gasto corriente,Fiscalía General de Justicia Militar,Ciudad de México,1,3,,00000000000,13601,9,1,2,A,,,20,7,2,1,136,0.00,2690061.00,10562919.75,10562919.75,,10562919.75,10562919.75
2017,Impartición de Justicia en materia agraria,,"Servicios de lavandería, limpieza e higiene",Recursos fiscales,Justicia,Gobierno,Prestación de Servicios Públicos,,,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,Tribunales Agrarios,Impartición de Justicia,Gasto corriente,Tribunales Unitarios Agrarios,Zacatecas,1,3,,00000000000,35801,32,1,2,E,,,1,31,1,1,200,0.00,209700.00,265587.80,265587.80,,265587.80,265587.80
2017,Equidad en las relaciones de consumo,,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,Provisión de Bienes Públicos,,,Generación y difusión de información para el consumidor,Economía,Asuntos Económicos y Comerciales en General,Gasto corriente,Procuraduría Federal del Consumidor,Ciudad de México,3,7,,00000000000,22104,9,1,1,B,,,2,10,1,1,LAT,0.00,1500452.00,1217767.16,1217767.16,,1217767.16,1217767.16
2017,Sistema Nacional de Información Estadística y Geográfica,,Servicio postal,Recursos fiscales,Otros Servicios Generales,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,Producción y difusión de información estadística y geográfica,Información Nacional Estadística y Geográfica,Servicios Estadísticos,Gasto corriente,Instituto Nacional de Estadística y Geografía,Jalisco,1,1,,00000000000,31801,14,1,8,P,,,2,40,2,1,100,0.00,43820.00,62444.90,52639.90,,62444.90,52639.90
2017,"Defensa de la integridad, la independencia, la soberanía del territorio nacional y la seguridad interior",,Asignaciones de mando,Recursos fiscales,Seguridad Nacional,Gobierno,Funciones de las Fuerzas Armadas,,,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional",Defensa Nacional,Defensa,Gasto corriente,Comandancia VII Región Militar,Chiapas,1,3,,00000000000,13602,7,1,6,A,,,2,7,1,1,126,0.00,6061422.00,5785643.18,5785643.18,,5785643.18,5785643.18
2017,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",,Prendas de protección personal,Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de Inversión,,,Proyectos de construcción de carreteras alimentadoras y caminos rurales,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT México,Estado de México,3,10,,00000046121,27201,15,1,5,K,,,31,9,1,3,635,0.00,3203.00,0.00,0.00,,0.00,0.00
2017,Servicios de apoyo administrativo,,Refacciones y accesorios para equipo de cómputo y telecomunicaciones,Ingresos Propios,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Tlaxcala,2,2,,00000000000,29401,29,4,6,M,,,1,51,9,1,GYN,0.00,0.00,13010.00,9662.00,,9662.00,9662.00
2017,Pago de Pensiones por Invalidez y Vida,,Otras prestaciones,Recursos fiscales,Protección Social,Desarrollo Social,Pensiones y jubilaciones,,,Pensiones por Invalidez,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Enfermedad e incapacidad,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Chiapas,2,7,,00000000000,15901,7,1,6,J,,,21,51,1,1,GYN,0.00,64098.00,0.00,0.00,,0.00,0.00
2017,Regulación eficiente de las comunicaciones y los transportes,,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,Recursos fiscales,Transporte,Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",,,"Definición, conducción y supervisión de la política de comunicaciones y transportes",Comunicaciones y Transportes,Transporte Aéreo,Gasto corriente,Centro SCT Zacatecas,Zacatecas,3,8,,00000000000,22104,32,1,5,P,,,1,9,4,1,652,0.00,5198.00,5179.68,5179.68,,5179.68,5179.68
2017,Servicios de apoyo administrativo,,Asignaciones adicionales al sueldo,Recursos fiscales,Transporte,Desarrollo Económico,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Centro SCT Zacatecas,Zacatecas,3,2,,00000000000,15403,32,1,5,M,,,1,9,6,1,652,0.00,1974060.00,1504575.00,1504575.00,,1504575.00,1504575.00
2017,Pago de Pensiones y Jubilaciones a la población derechohabiente del ISSSTE,,Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,Recursos fiscales,Protección Social,Desarrollo Social,Pensiones y jubilaciones,,,Pensiones y Jubilaciones,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Edad Avanzada,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Morelos,2,9,,00000000000,15401,17,1,6,J,,,26,51,2,1,GYN,0.00,90949.00,0.00,0.00,,0.00,0.00
2017,"Desarrollo de destinos turísticos diversificados, sustentables y competitivos",,Materiales y útiles de oficina,Recursos fiscales,Turismo,Desarrollo Económico,Promoción y fomento,,,Desarrollo y promoción de proyectos turísticos sustentables,Turismo,Turismo,Gasto corriente,Subsecretaría de Innovación y Desarrollo Turístico,Ciudad de México,3,8,,00000000000,21101,9,1,7,F,,,5,21,1,1,200,146672.00,220341.00,192557.30,192557.30,,192557.30,45885.30
2017,Conservación y Manejo Sustentable de los Ecosistemas y su Biodiversidad,,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,Recursos fiscales,Protección Ambiental,Desarrollo Social,Regulación y supervisión,,,Inspección y Vigilancia del Medio Ambiente y Recursos Naturales,Medio Ambiente y Recursos Naturales,Otros de Protección Ambiental,Gasto corriente,Procuraduría Federal de Protección al Ambiente,Colima,2,7,,00000000000,22104,6,1,1,G,,,5,16,6,1,E00,3401.03,23600.00,34556.97,34556.97,,34556.97,31155.94
2017,Regulación eficiente de las comunicaciones y los transportes,,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,,,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Centro SCT Michoacán,Michoacán,3,8,,00000000000,21401,16,1,5,G,,,1,9,6,1,636,0.00,22399.00,11199.00,11199.00,,11199.00,11199.00
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Pasajes terrestres nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,Organización electoral nacional,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Baja California Sur,1,1,,00000000000,37204,3,1,3,R,,,2,22,6,1,200,0.00,4513.00,224.00,224.00,,224.00,224.00
2017,"Defensa de la integridad, la independencia, la soberanía del territorio nacional y la seguridad interior",,Equipo de administración,Recursos fiscales,Seguridad Nacional,Gobierno,Funciones de las Fuerzas Armadas,,,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional",Defensa Nacional,Defensa,Gasto de capital diferente de obra pública,Jefatura del Estado Mayor de la Defensa Nacional,Ciudad de México,1,3,,17071410003,51901,9,1,6,A,,,2,7,1,2,111,0.00,0.00,2534.60,2534.60,,2534.60,2534.60
2017,"Apoyo a artesanos tradicionales, desempleados y jornaleros agrícolas en pobreza",,Aguinaldo o gratificación de fin de año,Recursos fiscales,Protección Social,Desarrollo Social,Sujetos a Reglas de Operación,,,Programas del Fondo Nacional de Fomento a las Artesanías (FONART),Desarrollo Social,Otros Grupos Vulnerables,Gasto corriente,Fondo Nacional para el Fomento de las Artesanías,Oaxaca,2,13,,00000000000,13202,20,1,6,S,,,57,20,8,1,VZG,0.00,67822.00,67822.00,67822.00,,67822.00,67822.00
2017,Manejo eficiente y sustentable del agua y prevención de inundaciones,,Otros impuestos y derechos,Recursos fiscales,Protección Ambiental,Desarrollo Social,Desastres Naturales,,,Atención de emergencias y desastres naturales,Medio Ambiente y Recursos Naturales,Administración del Agua,Gasto corriente,Comisión Nacional del Agua,Hidalgo,2,3,,00000000000,39202,13,1,1,N,,,1,16,2,1,B00,0.00,0.00,0.00,0.00,,0.00,0.00
2017,"Micro, pequeñas y medianas empresas productivas y competitivas",,Servicios integrales,Recursos fiscales,"Minería, Manufacturas y Construcción",Desarrollo Económico,Regulación y supervisión,,,"Regulación, modernización y promoción de la actividad minera",Economía,Extracción de Recursos Minerales excepto los Combustibles Minerales,Gasto corriente,Coordinación General de Minería,Ciudad de México,3,3,,00000000000,33903,9,1,4,G,,,7,10,1,1,180,0.00,25331.00,25300.00,25300.00,,25300.00,25300.00
2017,Prestaciones sociales y culturales,,Sueldos base,Recursos fiscales,Protección Social,Desarrollo Social,Prestación de Servicios Públicos,,,Prestaciones Sociales,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Nuevo León,2,11,,00000000000,11301,19,1,6,E,,,45,51,9,1,GYN,0.00,2171408.00,2804756.00,2804756.00,,2804756.00,2804756.00
2017,Coordinación del Sistema Nacional de Seguridad Pública,,Material eléctrico y electrónico,Recursos fiscales,Asuntos de Orden Público y de Seguridad Interior,Gobierno,Específicos,,,Plataforma México,Gobernación,Sistema Nacional de Seguridad Pública,Gasto corriente,Dirección General de Infraestructura Tecnológica de Seguridad Pública,Ciudad de México,1,18,,00000000000,24601,9,1,7,R,,,903,4,4,1,632,0.00,3565.00,0.00,0.00,,0.00,0.00
2017,Regulación eficiente del sector energético,,Pasajes aéreos internacionales para servidores públicos en el desempeño de comisiones y funciones oficiales,Recursos fiscales,Combustibles y Energía,Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",,,Coordinación de la política energética en electricidad,Energía,Electricidad,Gasto corriente,Dirección General de Generación y Transmisión Energía Eléctrica,Ciudad de México,3,4,,00000000000,37106,9,1,3,P,,,2,18,5,1,311,0.00,30900.00,24840.00,24840.00,,24840.00,24840.00
2017,Servicios de apoyo administrativo,,Sueldos base,Recursos fiscales,Transporte,Desarrollo Económico,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Centro SCT Veracruz,Veracruz,3,2,,00000000000,11301,30,1,5,M,,,1,9,6,1,650,0.00,7665293.00,7579364.84,7579364.84,,7579364.84,7579364.84
2017,Equidad en las relaciones de consumo,,Seguros de bienes patrimoniales,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,Provisión de Bienes Públicos,,,Generación y difusión de información para el consumidor,Economía,Asuntos Económicos y Comerciales en General,Gasto corriente,Procuraduría Federal del Consumidor,Guanajuato,3,7,,00000000000,34501,11,1,1,B,,,2,10,1,1,LAT,0.00,25951.00,25363.58,25363.58,,25363.58,25363.58
2017,Investigación del delito federal,,Pago extraordinario por riesgo,Recursos fiscales,Justicia,Gobierno,Prestación de Servicios Públicos,,,Investigar y perseguir los delitos del orden federal,Procuraduría General de la República,Procuración de Justicia,Gasto corriente,Delegación Estatal en Tlaxcala,Tlaxcala,1,4,,00000000000,15902,29,1,2,E,,,2,17,2,1,349,0.00,323862.00,234100.50,234100.50,,245414.19,234100.50
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Medicinas y productos farmacéuticos,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,"Dirección, soporte jurídico electoral y apoyo logístico",Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Puebla,1,1,,00000000000,25301,21,1,3,R,,,8,22,6,1,300,0.00,2539.00,1362.16,1362.16,,1362.16,1362.16
2017,"Micro, pequeñas y medianas empresas productivas y competitivas",,Material eléctrico y electrónico,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,Prestación de Servicios Públicos,,,Atención de trámites y promoción de los programas de la Secretaría en las entidades federativas,Economía,Asuntos Económicos y Comerciales en General,Gasto corriente,Delegación Federal en el Estado de Guerrero,Guerrero,3,3,,00000000000,24601,12,1,1,E,,,9,10,1,1,132,0.00,3000.00,2989.32,2989.32,,2989.32,2989.32
2017,Impartir justicia en el ámbito de su competencia,,Servicio de agua,Recursos fiscales,Justicia,Gobierno,Específicos,,,Otras Actividades,Poder Judicial,Impartición de Justicia,Gasto corriente,Suprema Corte de Justicia de la Nación,Tamaulipas,1,3,,00000000000,31301,28,1,2,R,,,1,3,1,1,100,0.00,22968.00,19461.00,19461.00,,19461.00,17164.00
2017,Distribución y Comercialización de Energía Eléctrica,,Contratación de otros servicios,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,Operación y mantenimiento de los procesos de distribución y de comercialización de energía eléctrica,Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Sonora,3,3,,00000000000,31902,26,4,3,E,,,570,53,5,1,TVV,0.00,944276.00,1482009.00,884902.00,,884902.00,884902.00
2017,Manejo eficiente y sustentable del agua y prevención de inundaciones,,Cuotas para el seguro de vida del personal civil,Recursos fiscales,Protección Ambiental,Desarrollo Social,Regulación y supervisión,,,Gestión integral y sustentable del agua,Medio Ambiente y Recursos Naturales,"Ordenación de Aguas Residuales, Drenaje y Alcantarillado",Gasto corriente,Comisión Nacional del Agua,Oaxaca,2,3,,00000000000,14401,20,1,1,G,,,10,16,3,1,B00,0.00,28991.00,28991.00,28991.00,,28991.00,28991.00
2017,Fomento y promoción de la cultura,,"Servicios de lavandería, limpieza e higiene",Recursos fiscales,"Recreación, Cultura y Otras Manifestaciones Sociales",Desarrollo Social,Prestación de Servicios Públicos,,,Servicios Cinematográficos,Cultura,Cultura,Gasto corriente,Instituto Mexicano de Cinematografía,Ciudad de México,2,8,,00000000000,35801,9,1,4,E,,,22,48,2,1,MDC,0.00,589799.00,811611.30,811611.30,,811611.30,811611.30
2017,Investigación del delito federal,,Otros impuestos y derechos,Recursos fiscales,Justicia,Gobierno,Prestación de Servicios Públicos,,,Investigar y perseguir los delitos del orden federal,Procuraduría General de la República,Procuración de Justicia,Gasto corriente,Dirección General de Recursos Materiales y Servicios Generales,Ciudad de México,1,4,,00000000000,39202,9,1,2,E,,,2,17,2,1,812,2039582.05,12924451.00,24967698.13,24967698.13,,24967698.13,22928116.08
2017,Regulación eficiente del sector energético,,Material de apoyo informativo,Recursos fiscales,Combustibles y Energía,Desarrollo Económico,Regulación y supervisión,,,Regulación y permisos de electricidad,Comisión Reguladora de Energía,Electricidad,Gasto corriente,Unidad de Sistemas Eléctricos,Ciudad de México,3,3,,00000000000,21501,9,1,3,G,,,1,45,5,1,213,0.00,0.00,0.00,0.00,,0.00,0.00
2017,Investigación en salud pertinente y de excelencia académica,,Cuotas para el seguro de vida del personal civil,Recursos fiscales,"Ciencia, Tecnología e Innovación",Desarrollo Económico,Prestación de Servicios Públicos,,,Investigación y desarrollo tecnológico en salud,Salud,Investigación Científica,Gasto corriente,"Hospital General de México ""Dr. Eduardo Liceaga""",Ciudad de México,3,24,,00000000000,14401,9,1,8,E,,,22,12,1,1,NBD,0.00,95896.00,55153.18,55153.18,,55153.18,55153.18
2017,Regulación Eficiente del Sector Energético,,Otras asesorías para la operación de programas,Recursos fiscales,Combustibles y Energía,Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",,,Estudios de Evaluación y Verificación de Hidrocarburos,Comisión Nacional de Hidrocarburos,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Dirección General de Evaluación de Potencial Petrolero,Ciudad de México,3,3,,00000000000,33104,9,1,3,P,,,1,46,2,1,243,34684000.00,0.00,34684000.00,34684000.00,,34684000.00,0.00
2017,Equidad en las relaciones de consumo,,Sueldos base,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,Regulación y supervisión,,,Vigilancia del cumplimiento de la normatividad y fortalecimiento de la certeza jurídica entre proveedores y consumidores,Economía,Asuntos Económicos y Comerciales en General,Gasto corriente,Procuraduría Federal del Consumidor,San Luis Potosí,3,7,,00000000000,11301,24,1,1,G,,,3,10,1,1,LAT,96.73,642281.00,623041.97,623041.97,,623041.97,622945.24
2017,Sistema Nacional de Información Estadística y Geográfica,,Servicio telefónico convencional,Recursos fiscales,Otros Servicios Generales,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,Producción y difusión de información estadística y geográfica,Información Nacional Estadística y Geográfica,Servicios Estadísticos,Gasto corriente,Instituto Nacional de Estadística y Geografía,Estado de México,1,1,,00000000000,31401,15,1,8,P,,,2,40,2,1,100,0.00,354080.00,82306.31,82306.31,,82306.31,82306.31
2017,Servicio de Migración y política migratoria,,Pasajes terrestres nacionales asociados a los programas de seguridad pública y nacional,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Prestación de Servicios Públicos,,,Política y servicios migratorios,Gobernación,Población,Gasto corriente,Instituto Nacional de Migración,Quintana Roo,1,11,,00000000000,37202,23,1,3,E,,,8,4,7,1,K00,1212.00,0.00,46318.52,46318.52,,46318.52,45106.52
2017,Apego a la Legalidad,,"Seguro de responsabilidad civil, asistencia legal y otros seguros",Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo a la función pública y al mejoramiento de la gestión,,,Inhibición y sanción de las prácticas de corrupción,Función Pública,Función Pública,Gasto corriente,Subsecretaría de Responsabilidades Administrativas y Contrataciones Públicas,Ciudad de México,1,3,,00000000000,14406,9,1,3,O,,,6,27,4,1,300,0.00,0.00,11962.05,11962.05,,11962.05,11962.05
2017,Diseño y aplicación de la política educativa,,Medicinas y productos farmacéuticos,Recursos fiscales,Educación,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",,,Diseño de la Política Educativa,Educación Pública,Otros Servicios Educativos y Actividades Inherentes,Gasto corriente,Unidad de Asuntos Jurídicos y Transparencia,Ciudad de México,2,10,,00000000000,25301,9,1,5,P,,,1,11,6,1,111,0.00,2293.00,0.00,0.00,,0.00,0.00
2017,Sistema Nacional de Información Estadística y Geográfica,,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,Ingresos Propios,Otros Servicios Generales,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,Producción y difusión de información estadística y geográfica,Información Nacional Estadística y Geográfica,Servicios Estadísticos,Gasto corriente,Instituto Nacional de Estadística y Geografía,Coahuila,1,1,,00000000000,22104,5,4,8,P,,,2,40,2,1,100,0.00,0.00,5953.67,5953.67,,5953.67,5953.67
2017,Otros Servicios de Salud,,Primas de vacaciones y dominical,Recursos fiscales,Salud,Desarrollo Social,Prestación de Servicios Públicos,,,Atención a la Salud,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Tamaulipas,2,5,,00000000000,13201,28,1,3,E,,,44,51,2,1,GYN,0.00,113087.00,94364.00,94364.00,,94364.00,94364.00
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Gastos para operativos y trabajos de campo en áreas rurales,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,Actualización del padrón electoral y expedición de la credencial para votar,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Estado de México,1,1,,00000000000,37901,15,1,3,R,,,5,22,6,1,300,0.00,2585174.00,2882700.67,2882700.67,,2882700.68,2882700.67
2017,Turismo con sello propio de calidad hospitalidad y seguridad,,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos,Recursos fiscales,Turismo,Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",,,Planeación y conducción de la política de turismo,Turismo,Turismo,Gasto corriente,Subsecretaría de Planeación y Política Turística,Ciudad de México,3,4,,00000000000,21401,9,1,7,P,,,1,21,1,1,600,0.00,0.00,1599.44,1599.44,,1599.44,1599.44
2017,Actuaciones de la SHCP apegadas a certeza jurídica y legalidad,,Viáticos nacionales para servidores públicos en el desempeño de funciones oficiales,Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,Asesoría jurídica y representación judicial y administrativa de la SHCP,Hacienda y Crédito Público,Asuntos Hacendarios,Gasto corriente,Subprocuraduría Fiscal Federal de Asuntos Financieros,Ciudad de México,1,21,,00000000000,37504,9,1,5,P,,,4,6,2,1,512,0.00,0.00,3862.00,3862.00,,3862.00,3862.00
2017,Ferrocarriles eficientes y competitivos,,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios públicos y la operación de programas públicos",Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,,,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",Comunicaciones y Transportes,Transporte por Ferrocarril,Gasto corriente,Centro SCT Guanajuato,Guanajuato,3,6,,00000000000,26102,11,1,5,G,,,2,9,3,1,631,0.00,54198.00,48738.00,48738.00,,48738.00,48738.00
2017,Servicios de apoyo administrativo,,"Gastos relacionados con actividades culturales, deportivas y de ayuda extraordinaria",Recursos fiscales,Justicia,Gobierno,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Procuraduría General de la República,Procuración de Justicia,Gasto corriente,Dirección General de Recursos Humanos y Organización,Ciudad de México,1,2,,00000000000,44101,9,1,2,M,,,1,17,2,1,811,205115.12,2309900.00,2059830.64,2059830.64,,2059830.64,1854715.52
2017,Elevar el ingreso de los productores y el empleo rural,,Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Recursos fiscales,"Agropecuaria, Silvicultura, Pesca y Caza",Desarrollo Económico,Regulación y supervisión,,,"Regulación, supervisión y aplicación de las políticas públicas en materia agropecuaria, acuícola y pesquera","Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",Agropecuaria,Gasto corriente,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria",Ciudad de México,3,6,,00000000000,37104,9,1,2,G,,,1,8,1,1,B00,0.00,1004000.00,15712058.15,15712058.15,,15712058.15,15712058.15
2017,Fondo de Aportaciones para la Infraestructura Social,,Aportaciones federales a las entidades federativas y municipios para gastos de inversión,Recursos fiscales,Vivienda y Servicios a la Comunidad,Desarrollo Social,Gasto Federalizado,,,FAIS Municipal y de las Demarcaciones Territoriales del Distrito Federal,Aportaciones Federales para Entidades Federativas y Municipios,Desarrollo Regional,Gasto de obra pública,"Dirección General de Programación y Presupuesto ""A""",No Distribuible Geográficamente,2,5,,00000000000,83104,34,1,2,I,,,4,33,7,3,416,0.00,88871887.00,0.00,0.00,,0.00,0.00
2017,Función pública y buen gobierno,,Aportaciones al INFONAVIT,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo a la función pública y al mejoramiento de la gestión,,,Actividades de apoyo a la función pública y buen gobierno,Consejo Nacional de Ciencia y Tecnología,Función Pública,Gasto corriente,"Centro de Investigaciones Biológicas del Noroeste, S.C.",Baja California Sur,1,1,,00000000000,14202,3,1,3,O,,,1,38,4,1,90O,0.00,97463.00,98323.52,98323.52,,98323.52,98323.52
2017,"Carreteras eficientes, seguras y suficientes",,Otros productos químicos,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,,,"Supervisión, regulación, inspección, verificación y servicios administrativos de construcción y conservación de carreteras",Comunicaciones y Transportes,Transporte por Carretera,Gasto corriente,Centro SCT Guanajuato,Guanajuato,3,3,,00000000000,25901,11,1,5,G,,,3,9,1,1,631,0.00,6899.00,0.00,0.00,,0.00,0.00
